date,equity,daily_return,target_exposure,actual_equivalent_exposure,trend_label,vix_label
2017-12-26,132632.18343465863,-0.0014400689100914838,120.0,119.99000000000001,accelerating_bull,low
2017-12-27,132708.95519542196,0.0005788320660584911,120.0,119.99000000000001,accelerating_bull,low
2017-12-28,133035.9128870107,0.002463719883162943,120.0,119.99000000000001,accelerating_bull,low
2017-12-29,132433.40143256434,-0.004528938399949741,120.0,119.99000000000001,accelerating_bull,low
2018-01-02,133570.12025407358,0.008583324215893142,120.0,119.99000000000001,accelerating_bull,low
2018-01-03,134583.2529167132,0.007585024709960942,120.0,119.99000000000001,accelerating_bull,low
2018-01-04,135263.21649083818,0.005052363941193934,120.0,119.99000000000001,accelerating_bull,low
2018-01-05,136344.19761739872,0.007991685800505636,120.0,119.99000000000001,accelerating_bull,low
2018-01-08,136642.676495004,0.0021891571685569745,120.0,119.99000000000001,accelerating_bull,low
2018-01-09,137013.193616189,0.0027115768710704365,120.0,119.99000000000001,accelerating_bull,low
2018-01-10,136760.98884292023,-0.0018407334842168027,120.0,119.99000000000001,accelerating_bull,low
2018-01-11,137957.62951378673,0.008749868518726016,120.0,119.99000000000001,accelerating_bull,low
2018-01-12,139036.08630055285,0.007817304418516078,120.0,119.99000000000001,accelerating_bull,low
2018-01-16,138465.1225769992,-0.0041065865614154755,120.0,119.99000000000001,accelerating_bull,low
2018-01-17,140048.14673258952,0.011432656297328802,120.0,119.99000000000001,accelerating_bull,low
2018-01-18,139765.00057913084,-0.002021777224937816,120.0,119.99000000000001,accelerating_bull,low
2018-01-19,140527.31713836768,0.00545427364560575,120.0,119.99000000000001,accelerating_bull,low
2018-01-22,141897.72889406973,0.009751924277844845,120.0,119.99000000000001,accelerating_bull,low
2018-01-23,142258.43588488447,0.002542020888043904,120.0,119.99000000000001,accelerating_bull,low
2018-01-24,142191.4164993313,-0.00047111009717134633,120.0,119.99000000000001,accelerating_bull,low
2018-01-25,142263.02992003044,0.0005036409543010701,120.0,119.99000000000001,accelerating_bull,low
2018-01-26,144238.68711342328,0.01388735495443482,120.0,119.99000000000001,accelerating_bull,low
2018-01-29,143090.57776699727,-0.007959787830869511,120.0,119.99000000000001,accelerating_bull,low
2018-01-30,141328.84674067257,-0.012311998831910847,120.0,119.99000000000001,accelerating_bull,low
