date,equity,buy_hold_equity,leveraged_buy_hold_equity,ma120_timing_equity,leveraged_ma120_timing_equity,daily_return,buy_hold_daily_return,leveraged_buy_hold_daily_return,ma120_timing_daily_return,leveraged_ma120_timing_daily_return,target_exposure,actual_equivalent_exposure,overnight_equivalent_exposure,intraday_equivalent_exposure,post_close_equivalent_exposure,pending_next_open_equivalent_exposure,local_defensive_percent,post_close_local_defensive_percent,trend_label,vix_label
2025-09-02,1372188.3635251794,1194392.7354131152,1484706.9049180108,1101718.2407621841,1299679.9135333777,-0.022266600953337025,-0.007410295555874247,-0.022266600953337025,-0.007410295555874247,-0.022266600953337025,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-03,1394449.7228697015,1200865.9329878506,1508793.68105621,1107689.1744699122,1320764.949930054,0.016223253261915392,0.005419655849209892,0.016223253261915392,0.005419655849209892,0.016223253261915392,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-04,1429361.274605201,1210901.8866485977,1546567.9570236418,1116946.4253587201,1353831.7239583249,0.025036077789634202,0.008357264025116162,0.025036077789634202,0.008357264025116162,0.025036077789634202,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-05,1416891.2985031954,1207394.934979816,1533075.4511002954,1113711.5826571428,1342020.679722108,-0.008724159751319719,-0.002896148488535144,-0.008724159751319719,-0.002896148488535144,-0.008724159751319719,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-08,1427282.653807128,1210360.9512379623,1544318.8906901563,1116447.4618341597,1351862.9405384103,0.007333911440426131,0.002456541908713472,0.007333911440426131,0.002456541908713472,0.007333911440426131,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-09,1437130.9723526638,1213159.2097727081,1554974.7648653495,1119028.599828968,1361190.8594567927,0.006900047807115359,0.0023119206976098816,0.006900047807115359,0.0023119206976098816,0.006900047807115359,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-10,1449543.2549092558,1216666.2762653935,1568404.8464105844,1122263.5484451123,1372947.2587593347,0.008636848551299833,0.0028908542790047065,0.008636848551299833,0.0028908542790047065,0.008636848551299833,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-11,1485629.750072705,1226777.0951113948,1607450.4103926467,1131589.8556315242,1407126.890477873,0.024895079909642646,0.008310264731785644,0.024895079909642646,0.008310264731785644,0.024895079909642646,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-12,1484084.942021639,1226366.4848315322,1605778.929099584,1131211.1051403699,1405663.7123548074,-0.001039833815249338,-0.0003347065098450175,-0.001039833815249338,-0.0003347065098450175,-0.001039833815249338,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-15,1507735.5318478302,1232895.601647401,1631368.8517033004,1137233.619242167,1428064.5702525894,0.015936142977081978,0.005323952420932088,0.015936142977081978,0.005323952420932088,0.015936142977081978,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-16,1501453.744681042,1231198.0450541435,1624571.962129193,1135667.7782854477,1422114.7219527597,-0.004166372042111046,-0.0013768859187989202,-0.004166372042111046,-0.0013768859187989202,-0.004166372042111046,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-17,1495804.1635289397,1229668.4758320937,1618459.1190462855,1134256.8903400705,1416763.672972574,-0.0037627407251912626,-0.0012423421464923257,-0.0037627407251912626,-0.0012423421464923257,-0.0037627407251912626,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
